FID,IID,molecular_sex,lat,long,assessment,sample_age,sample_age_GRM_adj,cp_pgs.HAQER,cp_pgs.background,cp_pgs.matched
288,I19322,F,40.416667,45.2,PASS,2600,1501,-1.7593084894708404,1.4454111433224357,-1.7037731081375314
290,I14054,M,40.91666,44.5,PASS,2723,1527,0.21430021275630662,1.16767428517118,1.1315209218709508
291,I14057,M,40.91666,44.5,PASS,2599,2007,-1.9296460165220481,-0.7697264894398088,-1.1055976178131535
293,I16707,M,40.783,43.95,PASS,2823,1839,0.14755112928905198,0.5528585213882302,-0.3501120589522321
294,I17184,M,40.8716,43.8445,PASS,2614,2287,0.3827074995180605,1.0867174355617417,0.3286558562366488
298,I19327,M,40.416667,45.2,PASS,2225,1229,-0.11660648343969089,-0.5231159745517485,1.527018688565558
299,I1636,M,39.549,45.078,PASS,1956,1182,1.088014374684797,1.2925328312058952,0.46120981671265393
300,I1639,F,39.549,45.078,PASS,1872,1188,0.67426397803849,1.2157823857474641,0.23372188837780197
302,I13948,M,40.91666,44.5,PASS,3128,1792,0.26638699756858014,0.6492480485021483,0.702916515476572
303,I15732,M,40.91666,44.5,PASS,3318,1905,2.190510690727388,-0.12490044636313073,-0.5940259359147336
304,I15733,M,40.91666,44.5,PASS,3320,1903,1.4207947325799455,-1.7584886747593556,1.40017149356727
305,I15734,F,40.91666,44.5,PASS,3325,1727,0.6224331081251135,0.6380892323698929,-0.9534329188722789
306,I15749,F,40.91666,44.5,PASS,3150,2005,0.35863316713072824,-0.7181687485303054,-0.2569671435430978
307,I16217,F,40.416667,45.2,PASS,3074,1293,-1.4995076801079046,-0.6716323837021957,-0.9720314908762827
308,I16220,M,40.416667,45.2,PASS,3216,1999,0.28135141223075666,0.9437015471669264,0.34228910508888255
309,I16537,F,40.91666,44.5,PASS,2977,1519,0.4987952426807575,-0.48966706924184716,-1.3856937416211228
310,I16554,M,40.91666,44.5,PASS,3083,1240,-0.2607015751520494,0.4818677322002417,0.5659173269581282
312,I18479,F,40.416667,45.2,PASS,3150,1716,0.7996041231055556,-0.006212324976417463,-0.670892667177365
313,I19329,M,40.416667,45.2,PASS,3217,2363,-0.9159665702753319,-1.3450300612044377,-1.8231756959482046
314,I19331,M,40.416667,45.2,PASS,3125,2689,-1.8165366306806385,-1.4129422393644029,1.2536338864322751
315,I19332,M,40.416667,45.2,PASS,3125,2100,-0.5742886315272906,-0.9510128989036588,-0.057992699278149595
316,I19333,M,40.416667,45.2,PASS,3125,1703,-0.9849266668319737,-0.03431957828913482,0.017067108700211966
317,I19334,M,40.416667,45.2,PASS,3125,1579,-1.7750336157134363,-0.3477723362027896,0.44044240125567136
318,I19335,M,40.416667,45.2,PASS,3285,1723,0.2652275736973656,0.3653575862426976,-0.19077155565658444
319,I19336,M,40.416667,45.2,PASS,3285,2515,0.42852113314915025,0.21500123178263914,-0.059647212890650836
321,I19338,F,40.416667,45.2,PASS,3066,1619,0.6198909926860064,-0.8431475767425594,-1.9672632682143398
322,I19339,F,40.416667,45.2,PASS,3125,1450,2.6834477454466756,0.2503568393753983,-0.24116350738309603
323,I19341,M,40.416667,45.2,PASS,3285,2002,1.6644869233087567,1.5724506700171956,-0.5662582563440649
324,I19342,F,40.416667,45.2,PASS,3125,2074,1.5341006071791938,-0.6730455862274083,-0.952388016694341
325,I19343,M,40.416667,45.2,PASS,3025,2404,-1.5386983800543967,-0.4433619613061996,1.2389935632509896
326,I19344,F,40.416667,45.2,PASS,3285,2253,-0.23393204760870412,0.3628636968590582,-0.229470898989115
327,I19345,M,40.416667,45.2,PASS,3125,1896,-0.1343715937306734,0.3868727926863038,0.6655910530171526
328,I19346,M,40.416667,45.2,PASS,3125,1877,-2.070936094745012,0.4240629478438977,-0.250781899857902
329,I19347,F,40.416667,45.2,PASS,3125,1591,-1.8894029070384457,-0.8795636369450806,-1.9532457071671459
330,I19348,M,40.416667,45.2,PASS,3285,2232,0.31637013412548076,0.4263869249750453,0.25106164642628487
332,I19350,F,40.416667,45.2,PASS,3125,1957,0.61974733992518,-1.7010350064065296,0.7142516267844953
333,I19351,F,40.416667,45.2,PASS,3285,1778,0.6695136482890613,-0.2196364837782469,-0.5027712547181833
334,I19352,F,40.416667,45.2,PASS,3285,2928,-0.6385764002250265,0.573279736261958,-0.08539759341286209
335,I19353,M,40.416667,45.2,PASS,2986,2186,-0.4940722974904863,0.9195444947787828,-0.3056435224046095
336,I19354,M,40.416667,45.2,PASS,3052,1740,0.1359500297276116,0.9191667985293605,-1.1343323118832773
337,I20439,F,40.29221,45.130679,PASS,2911,1522,-1.920425437772238,0.16101040635498864,-0.6583697973877167
339,I20441,M,40.29221,45.130679,PASS,2793,2073,0.079799869633435,-1.0360580441729752,0.3043544372573247
340,I20443,M,40.29221,45.130679,PASS,2896,2548,0.7017517425391658,0.6749228300136924,-1.0126343540208584
342,I14052,F,40.91666,44.5,PASS,2690,1681,1.5892319714233367,1.158012672143673,0.7847605296557395
343,I14053,M,40.91666,44.5,PASS,2690,1325,3.2989760065089606,0.4924301558885952,0.7660900314601907
346,I14066,F,40.91666,44.5,PASS,2875,1288,0.87348223453434,-0.455993749045702,-0.42773977572575
347,I14588,M,40.91666,44.5,PASS,2875,1372,0.26732273538045875,-0.19017973591718942,-1.057281203752635
348,I14601,M,40.91666,44.5,PASS,2875,1394,-0.7517531789958649,-1.0132744260606847,1.5043160781109508
349,I14602,F,40.91666,44.5,PASS,2875,1701,-0.30079990580064786,1.5194613888387372,-0.1549840205645475
350,I14603,F,40.91666,44.5,PASS,2877,1826,0.9730876664997076,1.3493522645473803,-0.9989736509883224
353,I14618,M,40.91666,44.5,PASS,2986,2463,-0.349436682715393,-0.8843538728420072,0.3704759678058768
354,I14620,M,40.91666,44.5,PASS,2915,1882,0.08753737886145056,0.008304165588850635,-2.7628038466030773
355,I15729,F,40.91666,44.5,PASS,3150,2504,-1.3034981153047933,0.08113529397593416,0.23455443762182773
356,I15748,F,40.91666,44.5,PASS,3285,1992,0.43919051073278276,0.4714684371121602,-1.4802201141016251
357,I15750,F,40.91666,44.5,PASS,3285,2396,0.03388709598429497,0.2532508183550368,-0.8297072787544393
358,I16196,M,40.91666,44.5,PASS,3125,1835,0.055336877591013016,1.1762712441010992,-0.5112383103305465
359,I18162,M,40.833333,43.916667,PASS,3125,1935,1.0185808999602322,1.385003333018453,-0.3950608665138158
360,I18163,M,40.833333,43.916667,PASS,3125,1648,-0.12398962234419973,-0.5307734195319179,1.047600959875489
361,I18165,M,40.833333,43.916667,PASS,3125,2063,0.8622493358736908,0.5483889407080775,-1.2161247029921278
362,I18166,F,40.516618,44.933321,PASS,3285,1484,0.10838204101783694,-2.1171050488847385,0.3106760129950025
363,I18167,F,40.516618,44.933321,PASS,3285,3258,-0.49284252754166824,-1.5048711577252987,-1.46469340433942
364,I18168,M,40.516618,44.933321,PASS,3285,3052,-1.2298872727347439,0.2792760447991269,0.7240707830626066
365,I18248,F,40.833333,43.916667,PASS,3125,2109,-0.285499883746296,0.0032959191569153943,-0.6791904438132074
367,I18468,M,40.416667,45.2,PASS,3050,1602,0.3912794356776984,-0.1054764575427726,0.5678135771626734
368,I18469,M,40.416667,45.2,PASS,2865,1237,1.5221858609092767,-0.14721981465906975,0.07220463840077807
369,I18470,M,40.416667,45.2,PASS,3050,1292,-0.04095628324662507,0.9586017882088661,1.0637788179879881
370,I18472,F,40.416667,45.2,PASS,3285,1407,1.9132570515780432,-0.30747954275866385,-0.42097499375266917
371,I18478,M,40.416667,45.2,PASS,2750,1629,0.9492554221627104,0.9913409338460417,-0.3878955952548204
372,I18481,M,40.416667,45.2,PASS,3050,1695,-0.3068025075930915,-1.6182082029442173,0.36694441155908764
373,I18486,M,40.416667,45.2,PASS,3285,1940,0.6643940042423201,1.000045774729011,0.5584519442269946
374,I18487,F,40.416667,45.2,PASS,3390,2281,-0.2266416942334587,-0.33589646614810925,0.4520793654712317
375,I19321,M,40.416667,45.2,PASS,3050,2060,0.4238401747892785,0.8298799303519937,0.27145295405695924
376,I19323,M,40.416667,45.2,PASS,3390,1671,0.4010434540969373,1.8917694343619074,-2.0337597919614714
377,I19324,F,40.416667,45.2,PASS,2865,1747,-0.09406613255038455,-0.492622232387962,-0.09978484840773214
378,I19325,M,40.416667,45.2,PASS,3285,2075,-0.381461986233139,0.10152919917878817,-0.011956053206420082
379,I19326,M,40.416667,45.2,PASS,3150,1909,1.2303707708778797,-0.2081283606163993,0.4236367093166506
380,I19328,F,40.416667,45.2,PASS,2809,1655,0.8733315419455417,1.3910478443281473,-0.37642296913540674
381,I14065,M,40.91666,44.5,PASS,2875,1291,-1.143871380757389,0.6466299964001291,0.7826519551324191
383,I14619,M,40.91666,44.5,PASS,2875,1517,-0.5095716346742888,0.08532773693301691,-0.7098306471287318
384,I14621,F,40.91666,44.5,PASS,2875,1456,0.8447821303707765,0.20336417546310914,1.1562931143639035
385,I18483,F,40.416667,45.2,PASS,3150,2335,0.5716475721251397,-0.3455065671842409,1.5419895477867984
387,I18164,F,40.833333,43.916667,PASS,3125,1574,0.41462684318440873,1.7260204040627187,0.9332262124784609
388,I18247,F,40.833333,43.916667,PASS,3125,2326,-1.0754409193939491,0.02714198850338547,-0.15346335766333669
391,I14617,M,40.91666,44.5,PASS,2915,1406,0.5053435004952507,-0.024411302913801385,-1.2552236226514302
394,DA35_noUDG.SG,F,40.52027778,44.93083333,PASS,3259,2552,-0.2515417298333863,-0.0243241803953948,-1.4124110003802308
400,I18267,F,40.516618,44.933321,PASS,3285,1857,-0.22489121565296613,-0.624536535333662,0.5216323701425493
401,I18269,F,40.516618,44.933321,PASS,3285,2273,-0.13663431674289553,0.42936700527813215,1.327676985909906
402,I18270,F,40.516618,44.933321,PASS,3285,2591,0.37156882119907075,0.8284641310738888,0.8876550897239781
403,I18271,F,40.516618,44.933321,PASS,3285,2030,0.40156582723031015,1.1525148210834317,0.3614110724813862
404,I18272,F,40.516618,44.933321,PASS,3285,2025,0.34886342213956195,0.07984399295169384,-1.4850921273785322
405,I18274,F,40.516618,44.933321,PASS,3150,3026,1.4292338874419108,-1.317231383830993,1.516633671898929
406,I18275,F,40.516618,44.933321,PASS,3285,1938,1.654373820402946,-0.6565739595612797,0.05769798197632894
407,I18276,M,40.516618,44.933321,PASS,3285,1979,-0.7991991287389829,0.051619564811808884,1.2100450555123254
408,I18277,M,40.516618,44.933321,PASS,3285,1893,0.032887298720851235,2.2405542394417934,-0.01175608790170788
409,I18278,F,40.516618,44.933321,PASS,3285,1773,-0.27060720224647167,0.6892203909684901,-0.4969555823443607
410,I18279,F,40.516618,44.933321,PASS,3285,1694,0.3312254463689847,-0.5498547245014102,-0.48697785187633086
411,I18280,F,40.516618,44.933321,PASS,3285,2571,0.826152889399449,-1.7502654731840208,0.8301179177739659
412,I18273,F,40.516618,44.933321,PASS,3285,2146,0.5267025585562161,0.19684221174510735,-0.6971195306144092
413,I18159,F,39.434403,46.22504,PASS,2565,1314,1.62243117371282,-0.34367953269659696,-0.21792751172303199
414,I18160,F,39.434403,46.22504,PASS,2565,1654,-1.9228711813968364,0.9897968433042277,1.4549978085773745
415,I18161,M,39.434403,46.22504,PASS,2565,1705,2.287895748272804,-0.024242338913770162,-0.2354558094606904
416,I18236,F,39.434403,46.22504,PASS,2565,1341,-0.026325775679190033,0.10655145057014567,0.43606655947068607
417,I18237,M,39.434403,46.22504,PASS,2565,1545,0.38393286957439626,-1.620587660138577,0.34230078006490156
418,I18238,M,39.434403,46.22504,PASS,2565,2341,-0.3770117559978085,1.0700317664324421,-0.39567827216672924
421,I20438,F,40.29221,45.130679,PASS,2023,1383,-1.678696232227628,1.6899118402505147,-1.552474439513951
422,I20437,F,40.29221,45.130679,PASS,2022,1940,2.6047302161403727,0.951330894697254,-1.038856025854421
424,I14813,M,40.783,43.95,PASS,3945,1892,0.22567367381262188,-2.5816104995117315,-0.674079426008556
425,I1656,F,40.377222,43.938333,PASS,3397,2367,-0.20483069636882906,0.6108639267882993,-0.12608635647436503
426,I17183,M,40.8716,43.8445,PASS,3270,2147,-0.08851145472753426,-0.40080907376979136,1.3677990576538093
432,I10252,F,40.833333,43.916667,PASS,1850,1519,-0.68411321424771665,1.6532757708885688,-0.24346890635915325
435,I11855,F,40.15118,44.44316667,PASS,2806,2897,-1.339451672660565,-1.554732329097277,-0.8879075247538721
515,I5069,F,48.663197,16.589687,PASS,6961,2312,-0.23172893195345068,-0.71762869687108,-1.0186289118815812
516,I11699,F,48.241109,15.701654,PASS,2300,1465,1.1317271623594933,0.2788924547959484,1.1209094751217454
517,I11701,M,48.241109,15.701654,PASS,2300,1567,0.8694340813889369,0.3348465712956232,1.6822342567296689
518,I11708,F,48.241109,15.701654,PASS,2300,1539,-0.4060746193646303,0.7020883373362529,1.8274871164189945
524,I5208,F,48.579752,16.46931,PASS,7150,2867,1.039999087355949,0.8761635494280284,-1.0127986185352233
526,I5205,F,48.579752,16.46931,PASS,7150,1898,-1.0609538781512182,-0.2440734019388475,0.08047455343126833
527,I5206,F,48.579752,16.46931,PASS,7150,2519,1.936613478118598,-0.019428921891299175,1.1026380354552463
528,I5207,M,48.579752,16.46931,PASS,7150,2350,-0.633183235743503,-0.3273423974064214,-1.6782044201109267
532,MTT001,F,40.9418889,45.8327778,PASS,7638,3286,0.1958623738196618,-0.12918291495000078,0.1410878267512762
533,POT002,F,39.5186111,48.65,PASS,7378,3607,1.3898847428926615,-0.6328187473890624,1.9498827017904383
900,I2424,F,43.05777778,26.98361111,PASS,6288,1727,-0.895218929476904,-1.048059812977463,0.4474637615386763
902,I2427,F,43.05888889,26.76722222,PASS,6326,2155,0.323103729580476,-1.5231131425589088,-0.6872644637016102
904,I2430,M,43.05777778,26.98361111,PASS,6448,4115,0.7202073361605937,0.6328594303975956,0.5889725975867514
905,I2431,M,43.09916667,26.71944444,PASS,6624,2825,-0.12517014332699505,-0.5181860975385812,1.0094081385388296
922,I2180,F,43.066667,27.016667,PASS,4959,1602,0.8085281147978078,0.03046189331145637,1.5973015328059603
923,I2520,M,43.16089,25.88341,PASS,5153,1595,-1.0416131812771943,-1.493348168882564,-0.6349957813820696
929,I20182,M,41.73,26.33,PASS,4100,1515,-0.6966929020993471,0.5760102219288391,0.022210025569826583
930,I2510,M,43.16089,25.88341,PASS,4794,1656,0.498723786935355,-1.4203296366322102,-0.5407529031546874
931,I2165,M,42.132897,25.496288,PASS,4910,1834,-0.6613996716583931,-1.1552511902318592,-0.4504147103008719
946,I20180,M,41.73,26.33,PASS,2750,1189,-0.5542676963606048,-0.6951082844649334,0.8812300375619422
947,I20181,M,41.73,26.33,PASS,2750,1581,-0.9040709687579245,-0.9129558075808215,0.45431380980778663
948,I20183,M,41.73,26.33,PASS,2750,2225,-0.17016749324412395,-0.9873110256770442,0.2501354698156351
949,I20184,F,41.73,26.33,PASS,2750,1536,1.189245825844881,-0.5428679274270805,0.24195422083201118
950,I20185,M,41.73,26.33,PASS,2750,2083,-0.876958413664743,0.4089867694992137,-0.16187817021074136
951,I20186,M,41.73,26.33,PASS,2750,1463,-0.4174581778013203,1.5874385587635214,1.548206974235604
955,I5769,F,43.16089,25.88341,PASS,2592,1337,-0.5697755424890215,0.4861003664731673,0.21060149378455822
974,I10548,F,43.12,25.68,PASS,825,890,-0.19744136032762039,0.40825597321035606,2.168816020368539
975,I17980,F,43.12,25.68,PASS,797,777,-0.12413980782674575,0.82132939202716,0.4953525986792607
976,I2525,M,43.139507,25.610236,PASS,1014,716,-1.0643719607271926,-0.7439252110499815,1.2567477175421153
977,I2163,M,42.132897,25.496288,PASS,3639,1755,-0.3778637094164002,1.5155714384166774,1.2263886184344337
979,I11134,F,43.16089,25.88341,PASS,7725,1847,0.3932352982562893,-1.5823717292342911,2.2028390861390563
980,I11135,M,43.16089,25.88341,PASS,7725,2645,1.0718604442426767,-0.661585502994079,0.5383849837271274
983,I2521,M,43.16089,25.88341,PASS,7503,1868,1.3243200925837888,-1.8446238289382149,0.11217325929070238
984,I2529_enhanced,M,42.1,25.75,PASS,7610,1750,-1.6956730309346701,-2.1604526741028676,1.2909635205699252
986,I17981,F,43.16089,25.88341,PASS,7725,2187,1.6398708992770763,-0.6970235356084389,-0.2680392394978295
988,I0698,M,42.1,25.75,PASS,7900,2431,-0.6353082197486928,-1.407690131576526,0.31514290405900364
1284,I16444,M,49.497153,-2.506461,PASS,6048,3124,0.3725052898405481,-0.7948321152358285,-0.8325957452186489
1765,I18712,M,43.45783,16.74911,PASS,3600,2459,-0.7414112839182049,0.41392410123557366,0.8023245322716218
1767,I20502,M,45.312965,18.402813,PASS,5950,1952,-0.8556008582789218,-0.6815510898545992,-2.0195529758466693
1768,I10045,M,45.4482,17.6388,PASS,6050,1500,-0.592245114768921,-0.30177012928014846,-0.25174319132989714
1769,I10046,M,45.4482,17.6388,PASS,6050,2071,0.8784304296859337,0.5154446661808628,-0.23949287390991525
1770,I10047,M,45.4482,17.6388,PASS,6050,1784,1.2849442235350486,0.22825354134404843,-1.0416037739743877
1771,I10048,M,45.4482,17.6388,PASS,6050,2164,0.6653250080681855,-0.8631778344209122,0.19690880720427287
1772,I10049,M,45.4482,17.6388,PASS,6050,1436,0.025559605919064934,-1.3145967008396604,-0.2779022505177932
1775,I10053,M,45.4482,17.6388,PASS,6050,2552,-0.25866249345449394,1.1106352365597534,0.49931070033841557
1776,I10054,M,45.4482,17.6388,PASS,6050,1794,-0.4544124720585912,-0.028763854651780288,0.25836698333186714
1777,I10056,F,45.4482,17.6388,PASS,6050,1746,1.3478218244549565,0.8485544496042643,-0.19916080534799985
1778,I10057,F,45.4482,17.6388,PASS,6050,1506,0.14220238880671032,0.2597044787188558,-1.5714286976746086
1779,I10062,M,45.4482,17.6388,PASS,6050,1644,0.8785254263476057,-1.2297186376539528,-0.08240972341217057
1780,I10063,M,45.4482,17.6388,PASS,6050,2760,0.24173057432072212,-1.5551925233107962,-0.8443259484525413
1781,I10064,F,45.4482,17.6388,PASS,6050,1908,-1.154491065657028,-0.3895891901790552,-0.17411018756910632
1782,I10065,F,45.4482,17.6388,PASS,6050,1955,-1.9923523296276178,-1.0676988800444502,1.0074312835803838
1783,I10069,F,45.4482,17.6388,PASS,6050,2432,-0.150636034929933,-0.862830817785725,0.8236585751390643
1784,I10070,F,45.4482,17.6388,PASS,6050,1945,-1.5491741213528591,-1.0643549771548697,-1.0499827358426306
1786,I10072,M,45.4482,17.6388,PASS,6050,1583,-0.31482785927879187,-1.246141918033075,-0.2055363805750163
1787,I10271,M,45.4482,17.6388,PASS,6050,1335,0.3147432999811874,-0.6683569738172902,-1.0998159838264638
1789,I10273,F,45.4482,17.6388,PASS,6050,1996,0.6503741995142023,-1.6528761232638407,-0.2495897387329093
1793,I10293,F,45.4482,17.6388,PASS,6093,1323,0.43646151247059345,-0.5002081645440805,-0.6631641001274671
1794,I10294,M,45.4482,17.6388,PASS,6050,2345,0.08559900995707172,-0.018339481933233263,-0.16536551061989785
1796,I10297,F,45.4482,17.6388,PASS,6050,1400,1.7303143441456095,0.7438605359158605,0.548210402632431
1797,I10299,F,45.4482,17.6388,PASS,6050,2532,0.3788752304531543,-0.5188019218636818,0.0416022452200076
1798,I10303,F,45.4482,17.6388,PASS,6050,1881,0.23074757016371392,-1.8764932082412635,-0.02539096917939358
1802,I10068,M,45.4482,17.6388,PASS,6050,1438,-2.189627102157642,-1.851172956442096,-1.298130113358802
1803,I10061,M,45.4482,17.6388,PASS,6050,1776,0.5693547284930257,0.5778935972011596,-1.1094505370407168
1805,I23904,F,44.555384,15.310516,PASS,2642,1781,0.4600234385996421,1.7014753705330774,0.5900153713435244
1806,I23911,M,44.555384,15.310516,PASS,2765,1459,2.1288691068578784,1.1497851669610166,1.4014921081798704
1807,I23995,M,44.555384,15.310516,PASS,2729,1450,-0.9119032099083186,0.2589311131887526,0.7974921427841234
1808,I23996,F,44.555384,15.310516,PASS,2744,1531,-0.2778033308055906,-0.04879328078566776,1.1696562608472743
1809,I24638,M,44.555384,15.310516,PASS,2658,1201,-0.0546311043371134,1.1223327330322908,1.3203813737906043
1810,I24639,M,44.555384,15.310516,PASS,2658,972,0.6683780315648986,0.7415996394561104,1.1102637883168207
1811,I24879,F,45.21455,15.315809,PASS,2599,1731,0.2116474728340259,-0.18172030277109844,-0.08676047789749608
1812,I24882,M,45.173585,16.124298,PASS,2599,2507,-0.12854907431732113,0.07505474907272572,0.03441781544527654
1814,I5723,M,45.900833,15.700288,PASS,2374,992,2.560103299883034,-0.8420194043185905,0.5790691383888993
1815,I5724,M,45.900833,15.700288,PASS,2232,1275,0.6175721844680352,1.032209287356928,1.2848294776773777
1816,I5725,M,45.900833,15.700288,PASS,2554,1678,0.26844368629350984,-0.33272612263586976,0.446985950063897
1817,I5726,F,45.900833,15.700288,PASS,2407,1148,-0.5928163326748037,0.28447795356057476,-1.9006309724538424
1818,I5727,F,45.900833,15.700288,PASS,2586,1330,-0.4040238443934946,-0.134031694495013,0.6462174059537057
1819,I5728,F,45.900833,15.700288,PASS,2224,1165,-0.23810823911683276,-0.7687029019680268,0.43536843324069685
1820,I5729,M,46.255979,16.692342,PASS,2920,2153,0.051177226695640066,0.95255842939062485,0.9305663782360373
1821,I3313,F,43.894,15.977,PASS,2722,1855,0.9776341372985169,0.80371318087524,0.5616591124642093
1823,I5072,M,43.35141,16.461788,PASS,7545,3467,0.3716912724440881,-1.241619935463084,-0.02624893275321951
1827,I26742,M,43.705878,16.520021,PASS,2650,1279,-1.2011752970646672,0.9444308408403467,-0.22804884930154679
1829,I18831,M,43.88741,15.72534,PASS,2201,2179,-0.1792220021537816,1.291125376549445,-0.36664632132506914
1830,I18830,M,43.88741,15.72534,PASS,2201,1530,-0.357599937471913,1.3300006930380344,0.2784832163729161
1832,I24342,M,43.88741,15.72534,PASS,3410,1283,-0.8786385461676318,0.6375922313723922,-1.4210599801345505
1833,I26773,F,45.068212,13.70839,PASS,3325,1235,1.0081513381434781,0.1425945411970498,0.6057813036535677
1834,I26774,F,45.068212,13.70839,PASS,3325,2128,0.9549355655298007,-0.5232832608743492,-0.8621565174238914
1835,I26893,F,45.068212,13.70839,PASS,3325,1406,-0.16184039096602804,-0.7968650080384815,0.12653427420466737
1836,I4331,M,43.194,17.344,PASS,3519,1762,0.9018037234753299,0.40783694774213813,-0.7585799264590829
1837,I4332,F,43.194,17.344,PASS,3508,1789,-0.35926561744661417,-1.0928935248637985,0.18453140178378272
1838,I5073,M,43.607274,16.54708,PASS,3573,1509,0.4660330369668773,0.4238416111310268,-0.6341547143655073
1839,I5074,M,43.17,17.26,PASS,3385,1990,0.8524263760473115,-0.03194942855739174,0.590980727527642
1840,I5080,M,44.92,16.05,PASS,3631,2275,1.0973200927710545,-0.6749190559086372,0.33608945845124527
1843,I18745,F,43.9672237,16.4326708,PASS,3750,1761,-0.6899927980293319,1.2776686383459679,0.43344737916261394
1844,I18746,M,43.9672237,16.4326708,PASS,3750,1952,0.6513129978614619,0.2888018097202376,-2.1662453568088247
1846,I18752,M,43.9672237,16.4326708,PASS,3750,2246,-0.05960310961873698,0.7862313881567757,1.3973678087131696
1858,I15462,F,43.530795,16.260044,PASS,1216,965,0.056139857969042826,0.16405827941477896,0.2497847953958853
1859,I15741,F,43.530795,16.260044,PASS,1096,896,0.055620074060534,-0.8802946812384286,-0.5153859790985683
1860,I15743,F,43.530795,16.260044,PASS,1029,1084,1.9846190643556922,0.6374824383259206,-0.9103477606981011
1861,I15744,F,43.530795,16.260044,PASS,1228,1197,0.5517090409786926,0.7507722168067879,0.2974736140893598
1863,I15742,F,43.530795,16.260044,PASS,1232,1019,-0.17789045299716835,0.26525312693400227,-0.7672769115127891
1864,I15463,F,43.530795,16.260044,PASS,1200,999,0.8237353461026846,1.1079880658129362,2.127045463403989
1879,I18415,M,44.8520052,15.4199444,PASS,3100,1572,0.3359020622586998,-0.15137243101279513,-0.657462288747592
1880,I18416,F,44.8520052,15.4199444,PASS,3100,1415,-0.6929492722243477,-0.14785755091026606,0.1237679671242225
1881,I18417,M,44.8520052,15.4199444,PASS,3100,2265,-0.8792786261195862,-0.04800974707148447,-0.5621205619953307
1883,I18721,M,44.8520052,15.4199444,PASS,3100,3698,0.17306226521010926,0.239443620630514,0.11375228480837736
1885,I18723,M,44.8520052,15.4199444,PASS,3100,2205,-0.0593226500314887,-0.8449826786703704,-0.6967383088542778
1886,I18724,F,44.8520052,15.4199444,PASS,3100,1331,0.47446935650829714,-0.6991215806494052,-0.776821367923311
1887,I18725,M,44.8520052,15.4199444,PASS,3100,1477,0.8029840079030824,0.24783371463896472,-0.23097456994927115
1889,I18729,M,44.8520052,15.4199444,PASS,3100,1505,0.10883943594243482,-0.3019078155374694,-0.20779828454237567
1890,I18730,F,44.8520052,15.4199444,PASS,3100,1729,-0.7870999315187608,0.5619880772541818,-0.28137446578294767
1891,I18732,M,44.8520052,15.4199444,PASS,3100,1543,-1.3032012418813523,-1.049233968351535,0.6539428444152584
1894,I18737,M,44.8520052,15.4199444,PASS,3100,1833,1.3414731800677093,0.49868091940278236,-0.06041386692397408
1895,I18738,F,44.8520052,15.4199444,PASS,3100,1733,0.8693908871224164,-0.9490145224905814,0.6265609554883106
1899,I18719,M,44.8520052,15.4199444,PASS,3100,2660,-0.42773086033299906,0.9884238758603558,-1.6910526712642024
1905,I26738,F,45.14585,18.061342,PASS,7125,2497,-1.8074189273830223,-1.2419681337667225,-1.0014541200996399
1906,I26741,F,45.55101,18.746617,PASS,6585,2516,-0.3112191047519892,-1.6746200919665113,-0.30098631342504367
1909,I5077,M,45.55101,18.746617,PASS,7001,2604,-0.07131995618224281,0.6508051957509232,0.015711854918858095
1910,I5078,M,45.55101,18.746617,PASS,6571,1697,2.408091354850612,0.09446098368931628,0.9780713228703418
1911,I7399,F,45.300857,18.779447,PASS,7078,2056,-1.4481646113591569,0.7008846110739004,1.2236225198357034
1914,I10055,F,45.4482,17.6388,PASS,7727,1967,-0.4283926861942389,0.10919058305379473,1.1865477464184264
1915,I3433,F,43.589,16.648,PASS,7800,2206,0.21144988783178864,-0.2539108793266013,1.2204784193611005
1916,I3947,M,43.589,16.648,PASS,7834,1700,0.662100975665573,-0.47600184679346874,0.34106617724078886
1917,I3948,M,43.589,16.648,PASS,7863,2097,-0.7776630570374965,0.5627827857589038,0.829908599407233
1919,I5079,F,45.488514,17.641285,PASS,5421,2332,0.9559943660971773,-1.8937642263204209,0.6367775814740384
1987,I7949,M,50.548056,13.776111,PASS,3022,1855,0.4841790086628328,0.21435274380738614,-0.6007665449099227
1988,HOP001,M,50.080377,14.27686,PASS,4240,1462,1.6866156336808147,0.5713845588936247,-1.8596344876563047
1990,HOP003,M,50.080377,14.27686,PASS,4250,3067,1.5242697752739935,0.22591847695335796,0.3431580977541999
1993,I4885,M,50.1217475,14.4569508,PASS,4170,2906,-1.1336408775339815,-0.1844848817610736,-0.44293089805869085
1994,I4886,M,50.1217475,14.4569508,PASS,4088,1998,-0.04176573668681537,-0.5829072602826599,1.1433277005748872
1995,I4888,M,50.1217475,14.4569508,PASS,4038,2034,0.7288854133875403,-1.611349667956597,0.4209517782361881
1996,I4889,M,50.1217475,14.4569508,PASS,4131,2723,-0.006089402387211456,0.1043345676130809,0.5814814830340559
1998,I4891,M,50.1217475,14.4569508,PASS,4131,2076,-0.2198163050893697,1.5334301104285972,0.4371352408277215
1999,I4895,M,50.0504153,14.3667267,PASS,4106,1348,1.3935528840360643,-0.46067115748828247,1.6266698382350895
2000,I4896,F,50.0504153,14.3667267,PASS,4163,1766,1.6645726764674933,0.6300180721352877,0.4395070678010852
2003,I5514,M,50.0504153,14.3667267,PASS,4155,2623,-0.5772634584941696,-0.9686860927342286,1.369468122063628
